EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,target_class,target,target_excl_enrolled
Solteiro,Gestão,Ensino Secundário,120.0,Português,118.6,0,0,1,Feminino,0,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,137.0,Português,122.3,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,127.9,0,0,1,Feminino,1,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,121.3,0,0,1,Feminino,0,0,0,6,15,6,14.1666666666666,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Higiene Oral,Ensino Secundário,122.0,Português,117.1,0,0,1,Feminino,0,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,160.0,Português,160.0,0,0,1,Feminino,0,0,1,6,7,6,14.1666666666666,0,1,6,17,5,13.777777777777697,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,146.0,Português,145.3,0,0,1,Feminino,1,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Secundário,131.0,Português,122.6,0,0,1,Feminino,0,0,0,6,7,6,13.0,0,0,6,6,6,13.6666666666666,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,132.0,Português,128.0,0,0,1,Feminino,0,0,0,7,7,7,13.4671428571428,0,0,8,9,8,15.0111111111111,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,138.0,Português,124.9,0,0,1,Feminino,1,0,0,7,9,7,13.2375,0,0,8,9,7,13.742857142857096,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,130.0,Português,123.7,0,0,1,Feminino,0,0,0,6,6,6,12.333333333333304,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,126.0,Português,120.1,0,0,1,Feminino,0,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,148.0,Português,131.7,0,0,1,Feminino,0,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,130.0,Português,133.2,0,0,1,Feminino,0,0,5,9,15,9,11.666666666666602,0,2,7,8,7,11.714285714285698,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,117.0,Português,109.3,0,1,0,Feminino,1,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,120.0,Português,113.0,0,0,1,Feminino,0,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,153.0,Português,157.9,0,1,1,Feminino,1,0,0,6,6,6,14.833333333333304,0,0,6,6,6,14.833333333333304,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,117.0,Português,112.1,0,0,1,Feminino,1,0,0,7,9,5,13.187999999999999,0,0,8,9,7,12.892857142857096,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,178.0,Português,174.7,0,0,1,Feminino,0,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,129.0,Português,128.8,0,0,1,Feminino,0,0,0,7,7,6,12.666666666666602,0,0,7,7,6,12.666666666666602,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,116.0,Português,110.1,0,0,1,Feminino,1,0,0,6,8,6,12.666666666666602,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,99.0,Português,99.7,0,1,0,Feminino,0,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,121.0,0,0,1,Feminino,1,0,0,6,7,6,11.333333333333304,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,131.7,0,0,1,Feminino,1,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,132.0,Português,119.1,0,0,1,Feminino,1,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,132.0,Português,124.7,0,0,1,Feminino,0,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,113.0,Português,117.2,0,0,1,Feminino,0,0,0,6,8,5,11.2,0,0,6,12,3,11.666666666666602,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,134.0,Português,128.8,0,0,1,Feminino,0,0,0,5,10,5,13.375,0,0,5,9,5,14.1666666666666,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,136.0,Português,131.5,0,0,1,Feminino,1,0,0,7,8,6,13.863333333333305,0,0,8,9,7,14.178571428571399,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Design de Animação e Multimédia,Ensino Secundário,136.0,Português,121.7,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Secundário,129.0,Português,123.4,0,0,1,Feminino,0,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,138.0,Português,124.7,0,0,1,Feminino,0,0,0,6,11,3,12.333333333333304,0,0,6,10,5,10.833333333333304,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Ensino Básico,Ensino Secundário,137.0,Português,132.8,0,0,1,Feminino,0,0,0,6,7,6,13.333333333333304,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,115.0,Português,108.7,0,0,1,Feminino,0,0,0,6,10,3,12.666666666666602,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,129.0,Português,138.1,0,0,1,Feminino,0,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,131.0,Português,126.5,0,0,1,Feminino,1,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,127.4,0,0,1,Feminino,1,0,0,6,8,6,12.25,0,0,6,7,6,11.857142857142803,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,123.6,0,0,1,Feminino,0,0,0,6,10,4,11.0,0,0,6,9,6,11.833333333333304,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,122.0,0,0,1,Feminino,1,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,128.0,Português,118.2,0,0,1,Feminino,0,0,0,6,6,6,13.1666666666666,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,123.9,0,0,1,Feminino,1,0,0,7,9,7,12.855555555555501,0,0,8,12,7,12.7611111111111,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,134.0,Português,125.8,0,0,1,Feminino,0,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,132.0,Português,123.3,0,0,1,Feminino,0,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,124.0,Português,124.4,0,0,1,Feminino,0,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,133.1,Português,126.0,0,0,1,Feminino,1,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Viúvo,Agronomia,Ensino Secundário,170.0,Português,170.0,0,1,1,Feminino,0,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Matriculado,Matriculado,0,
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,0,0,0,6,10,5,11.666666666666602,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,1,8,8,7,14.257142857142801,0,1,8,8,7,14.257142857142801,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,117.0,0,0,1,Feminino,0,0,0,6,13,3,12.0,0,0,6,12,2,11.333333333333304,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,130.0,0,0,1,Feminino,0,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Matriculado,Matriculado,0,
Solteiro,Higiene Oral,Ensino Secundário,133.1,Português,108.0,0,0,1,Feminino,0,0,0,7,8,7,12.457142857142802,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,132.3,0,0,1,Feminino,0,0,0,7,7,6,11.683333333333303,0,0,7,7,6,11.683333333333303,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,150.0,Português,148.0,0,0,1,Feminino,0,0,0,6,10,3,11.666666666666602,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,125.0,Português,122.6,0,1,0,Feminino,0,0,0,6,8,4,11.75,0,0,6,6,6,13.1666666666666,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,123.0,0,0,1,Feminino,1,0,0,5,6,3,11.666666666666602,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Matriculado,Matriculado,0,
Solteiro,Ensino Básico,Ensino Secundário,130.0,Português,102.5,0,0,1,Feminino,0,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,123.0,Português,113.3,0,0,1,Feminino,0,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,141.0,Português,133.0,0,0,1,Feminino,0,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Superior - Licenciatura,140.0,Português,140.0,0,0,1,Feminino,0,0,2,7,8,6,14.35,0,3,8,10,6,14.583333333333304,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,140.0,Português,128.3,0,0,1,Feminino,0,0,19,21,21,21,12.619047619047599,0,13,19,19,19,12.789473684210503,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,1,0,2,6,7,6,12.666666666666602,0,2,6,7,6,13.1666666666666,1,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Jornalismo e Comunicação,Ensino Básico (3º Ciclo),133.1,Português,104.0,0,1,0,Feminino,0,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,131.0,Português,122.3,0,0,0,Feminino,0,0,0,6,6,6,12.166666666666602,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Turismo,Ensino Secundário,143.0,Português,135.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,132.0,Português,119.1,0,1,0,Feminino,0,0,0,5,9,3,10.0,0,0,5,9,3,10.571428571428502,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,143.0,Português,126.6,0,1,0,Feminino,0,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,129.0,0,0,1,Feminino,1,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Português,162.3,0,0,1,Feminino,0,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Design de Comunicação,Ensino Secundário,148.0,Português,163.4,0,0,1,Feminino,0,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,1,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,122.8,0,0,1,Feminino,0,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,140.0,Português,118.0,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,139.0,Português,134.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,142.0,Português,129.8,0,0,1,Feminino,0,0,0,8,8,7,12.242857142857096,0,0,8,8,7,12.242857142857096,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,152.0,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,122.8,0,0,1,Feminino,0,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Engenharia Informática,Ensino Superior - Licenciatura,150.0,Português,150.0,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Desistente,Desistente,1,1
Solteiro,Ensino Básico,Ensino Secundário,130.0,Português,131.8,0,0,1,Feminino,0,0,0,7,9,7,12.571428571428502,0,0,7,8,7,14.428571428571399,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,120.0,Português,105.9,0,0,1,Feminino,0,0,0,3,4,3,11.816666666666602,0,0,3,3,3,11.333333333333304,0,11.1,0.6,2.02,Matriculado,Matriculado,0,
Solteiro,Enfermagem Veterinária,Ensino Secundário,138.0,Português,132.1,0,0,1,Feminino,0,0,0,5,9,4,13.75,0,0,5,13,4,14.333333333333304,2,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,127.0,Português,127.4,0,0,1,Feminino,0,0,0,6,8,6,11.166666666666602,0,0,6,6,6,11.333333333333304,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,129.5,0,0,1,Feminino,0,0,0,8,8,7,12.324285714285697,0,0,8,8,7,12.324285714285697,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Serviço Social,Curso de Especialização Tecnológica,130.0,Português,126.7,0,1,1,Feminino,0,0,3,6,6,6,12.166666666666602,0,2,6,7,6,11.714285714285698,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,128.0,Português,116.5,0,0,1,Feminino,1,0,0,6,11,5,11.142857142857096,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,119.1,0,0,1,Feminino,0,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,149.0,Português,126.5,0,0,1,Feminino,0,0,0,8,8,7,12.914285714285697,0,0,8,8,7,12.914285714285697,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Jornalismo e Comunicação,Ensino Secundário,155.0,Português,149.8,0,0,1,Feminino,1,0,0,6,6,6,13.833333333333304,0,0,6,6,6,14.1666666666666,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Solteiro,Enfermagem Veterinária,Ensino Secundário,120.0,Português,115.1,0,0,1,Feminino,0,0,0,6,8,6,13.8571428571428,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Básico (3º Ciclo),133.1,Português,124.5,0,0,1,Feminino,1,0,0,6,7,6,13.7142857142857,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,128.3,0,0,1,Feminino,1,0,0,8,8,7,12.642857142857096,0,0,8,8,7,12.642857142857096,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,149.0,Português,136.0,0,0,1,Feminino,1,0,0,7,7,6,12.9166666666666,0,0,7,7,6,12.9166666666666,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Equincultura,Ensino Secundário,140.0,Português,140.0,0,0,1,Feminino,1,0,0,6,8,6,15.625,0,0,6,8,6,15.8571428571428,0,13.9,-0.3,0.79,Graduado,Graduado,0,0
Solteiro,Gestão (presencial noturno),Ensino Secundário,133.1,Português,126.3,0,0,1,Feminino,1,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Jornalismo e Comunicação,Ensino Secundário,122.0,Português,126.9,0,0,1,Feminino,0,0,0,6,8,6,11.714285714285698,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduado,Graduado,0,0
Solteiro,Higiene Oral,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,145.0,0,0,1,Feminino,0,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,121.0,Português,115.8,0,0,1,Feminino,1,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,100.0,0,0,1,Feminino,0,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,102.5,0,0,1,Feminino,1,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Secundário,121.0,Português,131.5,0,0,1,Feminino,0,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,133.0,Português,147.0,0,0,1,Feminino,1,0,0,5,7,4,13.0,0,0,5,8,3,12.333333333333304,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Casado,Ensino Básico,Ensino Secundário,134.0,Português,122.5,1,0,1,Feminino,1,0,0,6,6,6,13.333333333333304,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,115.0,Português,117.5,0,0,1,Feminino,0,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,150.0,0,0,1,Feminino,1,0,0,7,9,5,13.85,0,0,8,9,7,12.192857142857097,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,127.5,0,0,1,Feminino,1,0,0,7,8,6,13.7416666666666,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,Graduado,Graduado,0,0
Casado,Gestão (presencial noturno),Ensino Superior - Mestrado (2º Ciclo),140.0,Português,140.0,0,0,1,Feminino,0,0,2,6,7,6,15.333333333333304,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Casado,Gestão,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,133.3,0,0,1,Feminino,1,0,0,6,6,6,12.0,0,0,6,7,6,12.857142857142804,0,11.1,0.6,2.02,Graduado,Graduado,0,0
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,140.0,Português,97.0,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,120.0,Português,112.0,0,0,1,Feminino,1,0,0,8,15,7,11.571428571428502,0,0,8,15,7,11.571428571428502,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,140.0,Português,123.6,0,0,1,Feminino,0,0,0,6,10,6,12.857142857142804,0,0,6,6,3,12.666666666666602,0,12.7,3.7,-1.7,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Superior - Licenciatura,133.1,Português,130.5,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Desistente,Desistente,1,1
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,135.0,Português,133.3,0,0,1,Feminino,0,0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Turismo,Ensino Secundário,123.0,Português,132.1,0,0,1,Feminino,1,0,0,6,9,5,11.0,0,0,6,8,5,12.0,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,133.1,Português,100.0,0,0,1,Feminino,0,0,0,5,12,3,12.0,0,0,5,12,1,15.0,3,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Serviço Social,Ensino Secundário,154.0,Português,140.4,0,0,1,Feminino,1,0,0,6,6,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduado,Graduado,0,0
Solteiro,Ensino Básico,Ensino Secundário,148.0,Português,141.7,0,0,1,Feminino,1,0,0,6,8,5,13.4,0,0,6,7,6,13.1666666666666,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,119.7,1,0,1,Feminino,1,0,0,6,9,6,11.333333333333304,0,0,6,9,6,11.571428571428502,0,15.5,2.8,-4.06,Graduado,Graduado,0,0
Solteiro,Equincultura,Ensino Secundário,126.0,Português,122.5,0,0,0,Feminino,0,0,0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,Desistente,Desistente,1,1
Solteiro,Enfermagem Veterinária,Ensino Básico (3º Ciclo),133.1,Português,140.0,0,1,0,Feminino,0,0,2,6,11,3,11.75,0,1,6,14,3,10.333333333333304,0,16.2,0.3,-0.92,Desistente,Desistente,1,1
Solteiro,Enfermagem,Ensino Secundário,125.0,Português,119.4,0,0,1,Feminino,0,0,0,7,10,6,12.471428571428502,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Design de Animação e Multimédia,Ensino Secundário,145.0,Português,155.0,0,0,1,Feminino,0,0,11,17,19,11,12.909090909090901,0,9,13,15,9,13.5555555555555,0,12.4,0.5,1.79,Matriculado,Matriculado,0,
Solteiro,Gestão,Ensino Secundário,118.0,Português,119.1,0,0,1,Feminino,1,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,Graduado,Graduado,0,0
Solteiro,Gestão,Ensino Secundário,120.0,Português,122.7,0,0,0,Feminino,0,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Desistente,Desistente,1,1
Solteiro,Gestão,Ensino Secundário,127.0,Português,117.9,0,0,1,Feminino,1,0,5,10,13,9,12.9,0,4,10,12,10,12.3636363636363,0,8.9,1.4,3.51,Graduado,Graduado,0,0
Solteiro,Enfermagem,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,Graduado,Graduado,0,0
